id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
39251147,15 minutes from Austin Airport,63516239,Samantha,,78725,30.2308,-97.58739,Private room,80,2,0,,,1,179
39251447,Perfect Austin Pad - Sleeps 8!!,260827584,Jaison,,78705,30.29496,-97.73472,Entire home/apt,499,1,7,2019-12-29,1.09,16,88
39252182,☆ WOW Condo Downtown w/ Pool,1739801,Terry,,78705,30.28713,-97.74671,Entire home/apt,889,1,44,2020-03-22,6.08,47,28
39253017,Beautiful and Blissful Abode,201659281,Tolu,,78729,30.46928,-97.76902,Private room,50,2,0,,,2,158
39253639,LoCo For SoCo,134082610,Hunter,,78704,30.24863,-97.74821,Entire home/apt,299,1,12,2020-05-05,1.71,3,90
39254241,Stevie Ray Estate - Clarksville,118565935,Renters Club,,78703,30.2729,-97.75793,Entire home/apt,1554,1,0,,,72,171
39255986,Private room in Barton Springs Duplex,301309250,Steven,,78704,30.26116,-97.77318,Private room,50,3,2,2020-02-07,0.34,2,50
39256291,Modern 2 Bedroom with Sleep Number bed,25968584,Michael,,78757,30.37465,-97.73375,Entire home/apt,225,2,0,,,2,0
39258980,Cozy Private Room Near the Airport and COTA!,187678004,Melissa,,78724,30.26041,-97.58623,Private room,35,1,4,2019-11-18,0.58,2,0
39272801,Autograph,210733801,Above,,78732,30.35053,-97.87051,Entire home/apt,5443,99,0,,,40,352
39272850,Blue Sky Estate,210733801,Above,,78746,30.26765,-97.7952,Entire home/apt,2781,3,0,,,40,357
39273625,Modern 1 bed/1 bath Apartment Home Away From Home,238764742,Cortney,,78727,30.43994,-97.74494,Entire home/apt,69,1,3,2019-11-18,0.44,1,0
39274167,Sonder | East Eleventh | Dreamy 2BR + Pool,219500569,Sonder (Austin),,78702,30.26827,-97.73228,Entire home/apt,98,2,12,2020-03-08,1.67,99,199
39276294,Downtown Skyline Condo,116126652,Deedee,,78701,30.26498,-97.74834,Entire home/apt,208,2,1,2019-10-14,0.14,1,257
39276707,Virus Free Historic Beach Compound,3910956,James,,78741,30.24035,-97.69367,Private room,45,1,3,2019-11-17,0.43,3,63
39277633,SPACIOUS 2 BEDROOM SUITE In the heart of Austin - Rooftop Pool & Lounge - Available for 6 Guests,67375456,ResortShare,,78701,30.27136,-97.74691,Entire home/apt,234,1,0,,,6,149
39279246,"Club Wyndham Austin, Texas, 1 Bedroom Deluxe Suit",194953121,Christian,,78701,30.27108,-97.7481,Entire home/apt,539,2,0,,,48,346
39279251,"Comfortable Club Wyndham Austin, 1 Bedroom Deluxe",194953121,Christian,,78701,30.27193,-97.7482,Entire home/apt,539,2,0,,,48,346
39279252,"Comfortable Club Wyndham Austin, 1 Bedroom Deluxe",194953121,Christian,,78701,30.27074,-97.74655,Entire home/apt,539,2,0,,,48,346
39279255,"Relaxing Club Wyndham Austin, 1 Bedroom Deluxe",194953121,Christian,,78701,30.27264,-97.74728,Entire home/apt,539,4,0,,,48,346
39279257,"Cool Club Wyndham Austin, 1 Bedroom Deluxe Suite",194953121,Christian,,78701,30.27071,-97.74711,Entire home/apt,539,4,0,,,48,346
39279259,"Club Wyndham Austin, Texas, 1 Bedroom Deluxe Suite",194953121,Christian,,78701,30.27196,-97.74664,Entire home/apt,539,5,0,,,48,346
39279262,"Comfortable Club Wyndham Austin, 1 Bedroom Deluxe",194953121,Christian,,78701,30.27273,-97.74651,Entire home/apt,539,5,0,,,48,349
39279264,"Relaxing Club Wyndham Austin, 2 Bedroom Deluxe",194953121,Christian,,78701,30.27114,-97.74862,Entire home/apt,719,2,0,,,48,167
39279265,"Cool Club Wyndham Austin, 2 Bedroom Deluxe Suite",194953121,Christian,,78701,30.27107,-97.74785,Entire home/apt,719,3,0,,,48,167
39279266,"Comfortable Club Wyndham Austin, 2 Bedroom Deluxe",194953121,Christian,,78701,30.27249,-97.74681,Entire home/apt,719,4,0,,,48,167
39279269,"Relaxing Club Wyndham Austin, 2 Bedroom Deluxe",194953121,Christian,,78701,30.27248,-97.74663,Entire home/apt,719,5,0,,,48,167
39279272,"Cozy Club Wyndham Austin, 2 Bedroom Presidential",194953121,Christian,,78701,30.27221,-97.74785,Entire home/apt,719,2,0,,,48,167
39279274,"Club Wyndham Austin, Texas, 2 Bedroom Presidential",194953121,Christian,,78701,30.27092,-97.74865,Entire home/apt,719,3,0,,,48,182
39279275,"Club Wyndham Austin, Texas, 2 Bedroom",194953121,Christian,,78701,30.27107,-97.74836,Entire home/apt,719,4,0,,,48,167
39279276,"Cozy Club Wyndham Austin, 2 Bedroom Presidential",194953121,Christian,,78701,30.27242,-97.74709,Entire home/apt,719,5,0,,,48,182
39279278,"Relaxing Club Wyndham Austin, Studio sleeps Four",194953121,Christian,,78701,30.27049,-97.74852,Entire home/apt,449,2,0,,,48,349
39279280,"Club Wyndham Austin, Texas, Studio",194953121,Christian,,78701,30.27054,-97.74698,Entire home/apt,449,2,0,,,48,349
39279284,"Comfortable Club Wyndham Austin, Studio",194953121,Christian,,78701,30.2705,-97.74792,Entire home/apt,449,2,0,,,48,349
39279285,"Relaxing Club Wyndham Austin, Studio",194953121,Christian,,78701,30.27244,-97.74872,Entire home/apt,449,2,0,,,48,349
39279287,"Club Wyndham Austin, Texas, Studio",194953121,Christian,,78701,30.27101,-97.7485,Entire home/apt,449,2,0,,,48,349
39279289,"Cool Club Wyndham Austin, Studio, Discover",194953121,Christian,,78701,30.27236,-97.74799,Entire home/apt,449,2,0,,,48,349
39279291,"Club Wyndham Austin, Texas, Studio",194953121,Christian,,78701,30.27211,-97.7469,Entire home/apt,449,2,0,,,48,349
39279295,Wyndham Austin - Studio,194953121,Christian,,78701,30.27079,-97.74645,Entire home/apt,449,2,0,,,48,349
39279299,"Relaxing Club Wyndham Austin, Studio",194953121,Christian,,78701,30.27129,-97.74855,Entire home/apt,449,2,0,,,48,349
39279302,"Comfortable Club Wyndham Austin, Studio",194953121,Christian,,78701,30.27233,-97.7479,Entire home/apt,449,2,0,,,48,349
39279306,"Relaxing Club Wyndham Austin, Studio",194953121,Christian,,78701,30.27068,-97.74858,Entire home/apt,449,2,0,,,48,349
39279308,"Club Wyndham Austin, Texas, Studio",194953121,Christian,,78701,30.27051,-97.74819,Entire home/apt,449,2,0,,,48,336
39292059,"The LINE Austin, Lakeside Suite",290161545,The LINE,,78701,30.26346,-97.74424,Private room,10000,1,1,2019-12-27,0.21,5,360
39292093,"The LINE Austin, Avenue Suite",290161545,The LINE,,78701,30.26192,-97.74242,Private room,10000,1,0,,,5,15
39292116,"The LINE Austin, Bridge Suite",290161545,The LINE,,78701,30.26236,-97.74323,Private room,10000,1,0,,,5,357
39299530,Private Bedroom in a far out house!,5199311,Kevin,,78745,30.22575,-97.78585,Private room,65,1,2,2019-10-14,0.28,1,0
39302267,Entire Place to yourself 15 min from Downtown!,90289634,Merari,,78742,30.22132,-97.67237,Entire home/apt,90,1,6,2020-03-09,0.91,1,13
39302909,Comfortable and peaceful bedroom,185374864,Christina,,78723,30.29484,-97.69778,Private room,65,2,2,2020-02-23,0.28,2,46
39304965,"see deer out back every morning, heart of the city",195816576,Josué,,78741,30.24235,-97.71578,Shared room,34,1,26,2020-03-08,3.61,1,72
39316090,Cozy Modern Ranch in North Central Austin,485037,Deanna,,78758,30.36477,-97.70467,Entire home/apt,150,30,1,2020-02-12,0.31,1,36
39319088,Lovely room in south Austin.,145748054,Daniel,,78748,30.17009,-97.82014,Private room,43,1,1,2019-12-10,0.19,1,180
39319756,3_Home Sweet Home within Austin City Limits,267685091,Eltayib,,78753,30.34327,-97.69213,Private room,35,3,23,2020-03-15,3.18,4,62
39340686,Private Bungalow Retreat,46637574,Soud,,78722,30.29214,-97.71997,Entire home/apt,85,1,41,2020-05-13,7.32,1,297
39341117,Convenient NW Condo Private Rm/Full bath,255193373,J,,78717,30.48073,-97.7897,Private room,65,2,1,2019-11-03,0.15,1,74
39356881,"Private Room in West Campus, near Downtown",267854797,Mo,,78705,30.28557,-97.74654,Private room,50,30,25,2020-03-11,3.57,20,92
39359098,The Guild Downtown | Seaholm | 2BR Suite,266087880,The Guild,,78703,30.26751,-97.75407,Entire home/apt,200,1,25,2020-03-10,3.66,5,135
39359118,The Guild Downtown | Seaholm |  Premium Studio,266087880,The Guild,,78703,30.26751,-97.75407,Entire home/apt,200,1,1,2019-11-09,0.16,5,164
39359145,The Guild Downtown | Seaholm | 1BR Premium Suite,266087880,The Guild,,78703,30.26751,-97.75407,Entire home/apt,200,1,54,2020-03-11,7.75,5,232
39359174,The Guild Downtown | Seaholm | 2BR Premium Suite,266087880,The Guild,,78703,30.26751,-97.75407,Entire home/apt,200,1,17,2020-05-11,2.51,5,162
39359706,The Guild Downtown | Seaholm | 1BR Suite,266087880,The Guild,,78703,30.26751,-97.75407,Entire home/apt,200,1,80,2020-03-13,11.82,5,234
39360486,Landing | Stunning Domain Luxury Apartment,263502162,Landing,,78758,30.405,-97.7213,Entire home/apt,111,30,0,,,18,0
39360668,Quirky & Chic Tropical Hideaway w/ pool + bus stop,302324771,Lucy,,78758,30.36731,-97.69894,Private room,45,1,2,2019-11-04,0.30,1,152
39363087,In the Heart of Downtown Austin - 1 BEDROOM with a Rooftop Pool & BBQ area!,67375456,ResortShare,,78701,30.27226,-97.74786,Entire home/apt,162,1,0,,,6,159
39364778,Cozy South Austin Studio,224306817,Matt,,78745,30.21666,-97.78556,Entire home/apt,45,1,20,2020-05-10,3.47,1,123
39366784,Rustic Austin Cabin,302384867,Cooper,,78751,30.32066,-97.71869,Entire home/apt,100,2,2,2019-11-03,0.29,1,0
39366947,WanderJaunt | Caswell | 2BR | Central Austin,104309976,WanderJaunt,,78751,30.3059,-97.72421,Entire home/apt,10000,1,9,2020-03-13,1.29,247,216
39367110,Private room,176779208,Michael,,78705,30.29109,-97.72418,Private room,50,1,2,2019-10-17,0.28,1,0
39372521,Landing | Stunning Domain Luxury Apartment,263502162,Landing,,78758,30.40506,-97.7218,Entire home/apt,111,30,0,,,18,20
39372533,Landing | South Lamar Luxury Apartment,263502162,Landing,,78704,30.24349,-97.78176,Entire home/apt,111,30,0,,,18,54
39372609,Landing | Stunning Domain Luxury Apartment,263502162,Landing,,78758,30.40418,-97.72155,Entire home/apt,107,30,1,2019-11-23,0.17,18,0
39372682,Landing | South Lamar Modern Apartment,263502162,Landing,,78704,30.2436,-97.78231,Entire home/apt,107,30,0,,,18,43
39372726,Landing | Stunning Domain Luxury Apartment,263502162,Landing,,78758,30.40442,-97.71994,Entire home/apt,112,30,0,,,18,45
39372819,Landing | Stunning Domain Luxury Apartment,263502162,Landing,,78758,30.40483,-97.71943,Entire home/apt,105,30,0,,,18,0
39372849,Landing | Luxury Apartment in an Amazing Location,263502162,Landing,,78704,30.24398,-97.78174,Entire home/apt,114,30,0,,,18,42
39372929,Landing | Stay in Style in a South Lamar Apartment,263502162,Landing,,78704,30.24252,-97.78149,Entire home/apt,126,30,1,2019-10-19,0.14,18,54
39373092,Landing | Modern Apt in the Heart of South Lamar,263502162,Landing,,78704,30.24361,-97.78097,Entire home/apt,107,30,0,,,18,54
39373173,Landing | Apartment Near All South Lamar Fun,263502162,Landing,,78704,30.24252,-97.78048,Entire home/apt,118,30,0,,,18,54
39373256,Landing | Austin Luxury Apartment in South Lamar,263502162,Landing,,78704,30.24344,-97.78007,Entire home/apt,117,30,0,,,18,59
39373947,Landing | Stylish South Lamar Apartment,263502162,Landing,,78704,30.24362,-97.78216,Entire home/apt,105,30,0,,,18,0
39374399,Landing | Brand New South Lamar Apartment!,263502162,Landing,,78704,30.24359,-97.78173,Entire home/apt,115,30,0,,,18,54
39374694,Landing | Luxury Apartment with Amazing Amenities,263502162,Landing,,78704,30.24237,-97.7814,Entire home/apt,117,30,0,,,18,45
39375306,"{{PRIVATE ROOM SHARED BATH FREE PARKING, 2 QUEENS",255898643,Sam,,78705,30.28971,-97.74946,Private room,29,1,33,2020-04-28,4.76,14,79
39379956,The Nest in North Loop,44877932,Michael,,78751,30.31181,-97.71459,Entire home/apt,90,30,2,2020-01-29,0.36,1,258
39383980,"Townhouse by Riverside SXSW 5 bed, balcony, ctyard",34133801,Alex,,78741,30.22791,-97.74137,Entire home/apt,350,3,0,,,1,43
39384417,"Private, Spacious, Big Views & Infinity Pool",121742821,Linsey,,78733,30.3158,-97.85303,Entire home/apt,600,3,0,,,1,230
39385043,Cozy Bedroom in quiet NorthAustin Neighborhood,53497822,Samuel,,78728,30.44846,-97.67285,Private room,30,2,10,2020-04-01,1.53,3,74
39389030,Treehouse Walk to South Congress & Downtown ATX,5158343,Chris,,78704,30.25011,-97.7421,Entire home/apt,125,2,3,2019-12-02,0.44,1,138
39391891,Private Barton Hills Home- Sleeps 6,2872664,Mark,,78704,30.25042,-97.78454,Entire home/apt,100,2,0,,,1,0
39394139,Farmhouse Austin,129483170,Sofonias,,78747,30.14511,-97.79366,Private room,50,1,27,2020-03-13,3.80,1,0
39394213,WanderJaunt | Audie  | 1BR | South Congress,104309976,WanderJaunt,,78745,30.20881,-97.7746,Entire home/apt,10000,1,4,2020-03-28,0.57,247,111
39395702,Great and clean house safe to stay new furtniture,127458940,Leonardo,,78744,30.19926,-97.7019,Private room,40,2,15,2020-03-09,2.12,2,132
39397817,On 620 10 mins to lakeline mall,148124048,Hannah,,78726,30.41994,-97.84559,Entire home/apt,50,4,0,,,1,0
39398966,"3Bd/2Ba, NW Austin, near Apple, Domain",158101581,Melody,,78729,30.44621,-97.77656,Entire home/apt,197,2,4,2020-04-16,1.13,1,89
39409384,"South Congress Hotel, Congress Suite",299326259,South Congress Hotel,,78704,30.24785,-97.75104,Private room,439,1,0,,,4,45
39409451,"South Congress Hotel, Poolside Premier Suite",299326259,South Congress Hotel,,78704,30.2462,-97.75094,Private room,489,1,0,,,4,32
39409530,"South Congress Hotel, Monroe Suite",299326259,South Congress Hotel,,78704,30.24788,-97.75122,Private room,689,1,0,,,4,21
39409674,"South Congress Hotel, Milton Suite",299326259,South Congress Hotel,,78704,30.24772,-97.7493,Private room,939,1,0,,,4,35
39410286,"Hotel Ella, Mansion Queen Room",78455367,Hotel Ella,,78705,30.2842,-97.74599,Private room,164,1,0,,,4,45
39410317,"Hotel Ella, Classic King Room",78455367,Hotel Ella,,78705,30.28426,-97.74475,Private room,179,1,0,,,4,55
39410683,"Hotel Ella, Ella’s Parlor Suite",78455367,Hotel Ella,,78705,30.2838,-97.74674,Private room,229,1,0,,,4,31
39410766,"Hotel Ella, Mansion Petite Suite",78455367,Hotel Ella,,78705,30.28446,-97.74662,Private room,249,1,0,,,4,97
39416256,Cozy Austin Home Close to Downtown,46194121,Juliet,,78703,30.28118,-97.75927,Entire home/apt,130,2,1,2019-11-04,0.15,1,0
39419051,South Austin Zilker Retreat - Entire House,73786647,Bobbi,,78704,30.25496,-97.77281,Entire home/apt,1700,2,1,2020-01-12,0.24,1,0
39422696,"Cute cozy south Austin bedroom, comfy fullsize bed",6022549,Laurence,,78745,30.20425,-97.7839,Private room,44,1,4,2019-11-19,0.63,1,0
39423573,Modern 2x1 South Austin!,114023820,Hunter,,78704,30.23539,-97.77683,Entire home/apt,95,2,19,2020-05-01,2.84,11,41
39424145,"Quiet, Cozy North Austin Sanctuary",39785549,Nicole,,78729,30.46324,-97.76221,Private room,65,3,0,,,1,179
39436477,Wyndham Austin: 1 Bedroom Deluxe,58328044,Adriano,,78701,30.27072,-97.7465,Entire home/apt,180,2,0,,,1,89
39443632,SouthAustin. 15min to 6th St. Bedroom#2,1488840,Harlow,,78745,30.22036,-97.79635,Private room,55,1,1,2020-01-12,0.24,2,229
39444830,Beautiful and Blissful Abode 2,302979548,Tolu,,78729,30.46826,-97.76687,Private room,40,1,1,2020-01-31,0.28,1,365
39459597,Casa Verde Lakeway Get Away!,31979250,Patricia,,78734,30.37784,-97.97221,Entire home/apt,100,1,0,,,1,0
39461887,"Your Sweet Home Away at Domain in Austin, Texas...",303114143,Fawn,,78727,30.42034,-97.7172,Entire home/apt,149,5,0,,,1,89
39463543,Quiet Room in a Clean Spacious House,398302,Jaime,,78758,30.37251,-97.71075,Private room,50,2,2,2019-11-24,0.30,1,49
39464156,Team Chicon Bungalow,265302659,Todd,,78702,30.25575,-97.72491,Entire home/apt,350,3,6,2020-03-08,0.92,1,90
39482779,"Fascinating Austin, Midcentury Cozy Home",5154560,Faith,,78727,30.42568,-97.7093,Private room,100,1,0,,,1,178
39497749,5-Star SXSW South Congress -Hotel Luxury Amenities,42497718,Scott,,78704,30.23747,-97.75867,Entire home/apt,170,2,18,2020-03-02,2.76,1,89
39506097,Cozy guest room with private bath in lake home,197308032,Ingrid,,78734,30.37002,-97.9899,Private room,39,30,0,,,1,0
39508889,Comfortable Family-Friendly Home In Central Austin,232788489,Kristina,,78723,30.29506,-97.70396,Entire home/apt,245,5,1,2019-12-01,0.18,1,76
39521922,Perfect 1 Bedroom at East Riverside,177420383,Alberto,,78741,30.23237,-97.72909,Entire home/apt,90,2,0,,,1,4
39525120,Graffiti Quad B,216773995,Elizabeth,,78703,30.28339,-97.7579,Entire home/apt,100,3,9,2020-03-09,1.37,3,179
39528087,"Great location, easy access to all of AUSTIN!",38259974,Nancy,,78759,30.41568,-97.76591,Entire home/apt,150,2,2,2019-11-03,0.29,1,178
39529831,Hip 2 Bed at E6,4962900,Stay Alfred,,78702,30.25869,-97.71659,Entire home/apt,999,2,3,2020-02-09,0.63,43,355
39530430,Hip Stay Alfred at E6,114353388,Stay Alfred,,78702,30.2585,-97.71491,Entire home/apt,1112,1,2,2020-01-14,0.44,43,364
39532071,Sonder | The Braxton | Chic 1BR + Balcony,219500569,Sonder (Austin),,78756,30.3184,-97.73867,Entire home/apt,97,2,13,2020-03-13,1.97,99,33
39532206,A PLACE TO BE LIKE HOME,296334798,Erick,,78754,30.35972,-97.64904,Private room,130,1,3,2020-01-18,0.44,7,160
39532793,Sonder | The Braxton | Airy 2BR + Balcony,219500569,Sonder (Austin),,78756,30.3189,-97.73859,Entire home/apt,112,2,6,2020-02-17,0.95,99,0
39533505,WanderJaunt | Underwood | 2BR | South Congress,104309976,WanderJaunt,,78745,30.21023,-97.77252,Entire home/apt,10000,1,9,2020-03-12,1.44,247,159
39533524,Great place to stay near Airport/downtown (C),210810236,Musana,,78741,30.22899,-97.72118,Private room,40,1,10,2020-03-16,1.70,3,365
39533721,Sonder | The Braxton | Cozy 1BR + Gym,219500569,Sonder (Austin),,78756,30.31829,-97.73798,Entire home/apt,105,2,4,2020-02-06,0.61,99,0
39534449,Lightsey Villa,287185686,Esther,,78704,30.23037,-97.76312,Entire home/apt,150,2,18,2020-03-10,2.86,1,160
39534457,WanderJaunt | Horton | 1BR | South Congress,104309976,WanderJaunt,,78745,30.20942,-97.77281,Entire home/apt,10000,1,19,2020-05-15,2.84,247,125
39534629,Grand Stay Alfred at E6,114353388,Stay Alfred,,78702,30.26056,-97.71468,Entire home/apt,1112,1,0,,,43,345
39534630,Fresh Stay Alfred at E6,114353388,Stay Alfred,,78702,30.26048,-97.71617,Entire home/apt,1112,1,0,,,43,350
39534632,Exciting Stay Alfred at E6,114353388,Stay Alfred,,78702,30.26053,-97.71668,Entire home/apt,1112,1,0,,,43,350
39534633,Bold Stay Alfred at E6,114353388,Stay Alfred,,78702,30.26028,-97.71526,Entire home/apt,1112,1,0,,,43,358
39534635,Dreamy Stay Alfred at E6,114353388,Stay Alfred,,78702,30.26047,-97.71664,Entire home/apt,1112,1,1,2020-01-13,0.24,43,352
39534636,Cozy Stay Alfred at E6,114353388,Stay Alfred,,78702,30.25883,-97.71526,Entire home/apt,1112,1,0,,,43,356
39537270,5 min to Downtown-Comfy King Bed-<3-Fun Host,16823359,Courtney,,78744,30.19104,-97.75676,Private room,35,1,19,2020-03-14,3.03,2,82
39537629,3BR/2BA ❤️ FABULOUS LOCATION ❤️WALK EVERYWHERE,282219799,Bon Voyage,,78704,30.25511,-97.7455,Entire home/apt,286,7,29,2020-04-13,4.68,2,116
39550526,17 BEDS ★ ON EAST 7TH STREET ★ MINS FROM DT & 6TH,204488171,Sarah,,78702,30.2599,-97.7103,Entire home/apt,600,1,16,2020-03-23,2.38,3,247
39555907,Modern 3/2 Garden Oasis in the Heart of ATX,28229575,Kevin,,78741,30.24146,-97.73273,Entire home/apt,499,2,1,2019-11-03,0.15,1,0
39556761,Tiny House of Stark,3715182,Randy,,78702,30.2805,-97.71336,Entire home/apt,53,30,0,,,2,364
39557508,WanderJaunt | Porter | 2BR | Central Austin,104309976,WanderJaunt,,78751,30.3041,-97.72447,Entire home/apt,10000,1,7,2020-03-30,1.09,247,178
39558606,New + Modern 3 Bedroom House in Hip East Austin,19956526,Dylan,,78702,30.27568,-97.71886,Entire home/apt,500,2,3,2020-03-09,0.80,1,197
39558664,WanderJaunt | Otero | 2BR | Central Austin,104309976,WanderJaunt,,78751,30.3041,-97.72441,Entire home/apt,10000,1,16,2020-03-09,2.36,247,189
39560085,WanderJaunt | Richards | 2BR | Central Austin,104309976,WanderJaunt,,78751,30.30573,-97.72399,Entire home/apt,10000,1,8,2020-03-20,1.28,247,123
39562064,Hill Country Getaway,33464806,Lili,,78737,30.21298,-97.98964,Entire home/apt,100,1,3,2020-01-19,0.46,1,268
39569048,The Hills Home By Golf & 4 Mi to Lake Travis!,124060715,Evolve,,78738,30.35018,-97.99085,Entire home/apt,288,2,1,2019-11-04,0.15,39,269
39578467,Home Base for Your Austin Adventure!,195478867,Casey,,78757,30.34277,-97.73586,Entire home/apt,69,30,1,2020-02-29,0.38,7,365
39580699,WanderJaunt | Pickett | 2BR | South Congress,104309976,WanderJaunt,,78745,30.20881,-97.77451,Entire home/apt,10000,1,13,2020-03-11,1.99,247,164
39581838,Lovely South Austin Mid-Century Home,15558644,Ruvani,,78744,30.19465,-97.73689,Private room,150,2,1,2019-11-04,0.15,2,0
39581975,Cozy 2x1 South Austin!,114023820,Hunter,,78704,30.23494,-97.76981,Entire home/apt,90,2,20,2020-04-26,2.94,11,44
39583969,Bold One Bedroom at E6,4962900,Stay Alfred,,78702,30.26088,-97.71687,Entire home/apt,999,2,1,2020-01-10,0.23,43,358
39584255,Exciting One Bedroom at E6,4962900,Stay Alfred,,78702,30.26044,-97.71481,Entire home/apt,999,2,3,2020-02-16,0.67,43,350
39584258,Grand One Bedroom at E6,4962900,Stay Alfred,,78702,30.26005,-97.71548,Entire home/apt,999,2,1,2020-01-11,0.24,43,345
39584259,Cozy One Bedroom at E6,4962900,Stay Alfred,,78702,30.25953,-97.71563,Entire home/apt,999,2,0,,,43,356
39584260,Dreamy One Bedroom at E6,4962900,Stay Alfred,,78702,30.2593,-97.71495,Entire home/apt,999,2,0,,,43,352
39584264,Fresh One Bedroom at E6,4962900,Stay Alfred,,78702,30.25883,-97.71543,Entire home/apt,999,2,4,2020-03-08,1.01,43,350
39588812,Modern Bungalow in the Heart of South Congress,18651055,Taylor,,78704,30.24809,-97.75454,Entire home/apt,700,3,0,,,2,0
39590809,SWEET AUSTIN (Downtown AUSTIN),295264073,Moustapha,,78704,30.25636,-97.76054,Entire home/apt,60,1,20,2020-02-29,3.16,2,280
39602431,Austin Weekend Getaway w/Parking! Min to downtown!,60518283,David,,78705,30.28808,-97.72528,Entire home/apt,131,1,22,2020-05-02,3.20,15,225
39606229,Stunning Domain Apartment. Walk to Anything!,263502162,Landing,,78758,30.39964,-97.72249,Entire home/apt,115,30,0,,,18,0
39606739,INCREDIBLE Austin Loft - Near Downtown w/Parking!,60518283,David,,78705,30.2905,-97.74612,Entire home/apt,349,1,13,2020-03-14,1.90,15,221
39609042,Austin city limits with a view! South of Austin!,99811834,Eunice,,78737,30.20054,-97.94081,Entire home/apt,800,1,4,2020-01-01,0.61,1,0
39609672,"Gorgeous Austin Home + Hot Tub, Close To It All",301364920,Red Awning,,78704,30.23915,-97.74522,Entire home/apt,1091,1,4,2020-02-23,0.88,1,109
39618626,Lake Travis Retreat 2Mi to Mansfield Dam Park,124060715,Evolve,,78734,30.40621,-97.93178,Entire home/apt,373,2,1,2020-02-16,0.33,39,357
39619267,Modern Downtown Austin Condo w/ Pool Access!,124060715,Evolve,,78702,30.26075,-97.725,Entire home/apt,318,2,0,,,39,349
39622229,Austin House w/ Patio - Walk to West 6th St!,124060715,Evolve,,78703,30.27343,-97.75916,Entire home/apt,518,2,0,,,39,347
39628570,Newly Renovated Home ★ Perfect Location ★ 5 Beds,40346191,Blake,,78704,30.24263,-97.77421,Entire home/apt,150,2,9,2020-03-08,1.38,1,0
39632591,"Formula One, $10 Ride Downtown",248505482,Isaac,,78723,30.28714,-97.67855,Private room,125,2,0,,,1,89
39632837,THE AUTHENTIC BRICKWOOD RETREAT,210733801,Above,,78746,30.26435,-97.79715,Entire home/apt,1869,99,0,,,40,334
39634295,STUDIO STYLE 'RED' ROOM W/PRIVATE BATH/ENTRANCE,71374116,Joe,,78751,30.30777,-97.71551,Private room,25,1,9,2020-03-18,1.42,1,204
39645483,"Quiet, forest view apt - Austin Arboretum",6377862,Nicky,,78759,30.39219,-97.76652,Entire home/apt,49,31,0,,,1,0
39645631,Beautiful studio in a convenient park like setting,1866377,Vannessa,,78758,30.39691,-97.72473,Entire home/apt,160,2,0,,,1,89
39648608,stardust- hill country villa,4980767,Orchidly,,78733,30.33093,-97.8696,Entire home/apt,453,2,8,2020-04-23,1.42,3,138
39652821,4_Home Sweet Home within Austin City Limits,267685091,Eltayib,,78753,30.34466,-97.69181,Private room,35,3,4,2020-01-18,0.69,4,63
39654260,Couple Getaway ❤️ Riverside w/FREE PARKING !,263573994,Bon Voyage,,78741,30.24192,-97.73152,Entire home/apt,46,1,4,2020-02-22,0.75,2,0
39655606,Cozy Texas Townhome Near Downtown and Mueller,132678309,Kellen,,78752,30.32411,-97.68245,Private room,65,1,6,2020-03-01,0.91,1,13
39669055,Hip Artsy Farmhouse Walk to Coffee -East Austin,16581151,Julia,,78741,30.22733,-97.70378,Entire home/apt,179,1,17,2020-03-15,2.58,2,0
39670499,The Cherrywood Palace,1117115,Cyrus,,78722,30.28513,-97.71709,Entire home/apt,350,2,10,2020-03-09,1.84,1,213
39671523,New Listing! Austin Modern Home w/Private Backyard,109638288,TurnKey Vacation Rentals,,78724,30.28265,-97.64829,Entire home/apt,76,2,2,2020-04-04,1.20,74,214
39671531,Vintage cozy home near downtown,138334018,Tow,,78702,30.2536,-97.72768,Private room,147,1,0,,,2,89
39675747,Prime Austin Location Downtown Staycation,117386831,Edwin,,78702,30.26122,-97.73183,Entire home/apt,500,2,18,2020-04-26,2.76,5,120
39675917,"Nestled in the heart of Austin, Texas!",153033577,Sofia,,78703,30.27927,-97.77463,Entire home/apt,100,2,1,2019-11-22,0.17,1,1
39676369,30 Day Min - King Bed in East Travis Heights!,11764694,Clare,,78741,30.23473,-97.73531,Entire home/apt,98,30,1,2020-03-02,0.39,3,364
39676879,EZ Camping10,1568741,Jim O',,78745,30.20869,-97.77058,Entire home/apt,15,2,0,,,14,365
39676888,East Austin Retreat - Walk to SXSW,101855512,Cameron,,78702,30.25525,-97.73555,Entire home/apt,500,2,3,2020-02-15,0.46,1,0
39678089,Emerald-Weekday travelers private bed&bath&pool,201866247,Jesse,,78745,30.21804,-97.78245,Private room,50,1,1,2020-01-29,0.27,2,50
39678647,UT; HOME WITH FREE BREAKFAST & LATE CHECKOUT,5922827,Carlos,,78705,30.29126,-97.72737,Entire home/apt,450,2,4,2020-02-29,0.61,1,295
39687948,Barton Hills Beauty,305034457,Rachel,,78704,30.25322,-97.78934,Entire home/apt,200,60,3,2019-12-20,0.51,1,0
39691223,3 B / 2 BA House in East Austin,305054710,Morgan,,78721,30.28083,-97.67727,Entire home/apt,100,2,17,2020-03-08,2.67,1,0
